target,mission,label,published_period,published_depth_ppm,published_duration_hr,mag
KIC 4740688,kepler,blend,3.45423296,149.8,2.965,15.726
KIC 9837578,kepler,eclipse,20.733748565,417340.0,6.28773,15.726
KIC 12459725,kepler,blend,14.1798187,459.9,2.505,15.727
KIC 10874215,kepler,transit,31.0325991,737.4,3.476,15.728
KIC 5092655,kepler,variable,0.783258387,328.5,2.2926,15.729
TIC 77228304,tess,false_positive,0.336826,18251.292089,0.883311,15.7298
KIC 10268907,kepler,blend,1.103971357,317.9,0.926,15.732
KIC 9513865,kepler,transit,3.601465336,777.7,2.2753,15.733
KIC 5389632,kepler,blend,0.474811162,205.2,1.169,15.733
KIC 11100657,kepler,eclipse,8.344104633,9695.0,1.8014,15.734
KIC 2307206,kepler,eclipse,204.0329342,411374.0,17.5623,15.734
KIC 6545051,kepler,blend,1.99566293,197.0,4.514,15.734
KIC 8462258,kepler,blend,3.611541977,2972.3,8.6068,15.736
KIC 6869184,kepler,transit,43.3167427,987.5,4.995,15.737
KIC 12352520,kepler,transit,4.5770016,710.0,0.949,15.737
KIC 9076971,kepler,transit,9.06687613,367.2,3.381,15.737
KIC 7350067,kepler,transit,4.48559215,2265.0,0.8161,15.737
KIC 6945786,kepler,transit,2.39161966,189.2,1.906,15.738
KIC 7769815,kepler,blend,4.43529675,181.9,2.117,15.738
KIC 11177707,kepler,transit,124.4197175,4107.0,3.7197,15.74
KIC 6546508,kepler,eclipse,3.053578643,52879.9,3.22884,15.74
KIC 7703882,kepler,transit,5.88350251,217.7,2.556,15.741
KIC 4284147,kepler,variable,1.1611022,,2.48,15.742
KIC 10015937,kepler,transit,59.6585348,1043.8,5.514,15.742
KIC 11249624,kepler,eclipse,65.583665567,242398.0,5.01216,15.743
KIC 7891264,kepler,variable,25.166806,1350.0,2.111,15.743
TIC 38680052,tess,false_positive,0.6743453,103652.0705638,0.9010413,15.7438
KIC 10585738,kepler,transit,0.636424848,217.9,0.947,15.744
KIC 9114508,kepler,variable,256.45616,17283.0,35.35,15.745
KIC 10487119,kepler,eclipse,3.374684854,80917.0,4.48335,15.746
KIC 5301093,kepler,variable,488.67353,691.0,12.35,15.747
KIC 4950232,kepler,blend,0.979442525,469.3,1.0348,15.747
KIC 5392897,kepler,eclipse,42.39930429,205992.0,18.3609,15.747
TIC 405484221,tess,false_positive,42.8289152,85688.8204519,2.3248526,15.7488
KIC 11704044,kepler,eclipse,6.882686062,373662.0,5.47323,15.749
KIC 9842890,kepler,blend,4.9883872,638.2,9.142,15.752
KIC 3109937,kepler,blend,37.809539,487.4,7.547,15.752
KIC 4851464,kepler,eclipse,5.548250634,42873.4,6.06772,15.752
KIC 12061969,kepler,transit,14.092583189,530.4,4.1536,15.753
KIC 4917596,kepler,transit,3.290114076,645.3,1.5151,15.753
KIC 2708885,kepler,blend,1.146934644,256.2,1.7247,15.754
KIC 5092266,kepler,transit,44.8702042,636.1,4.199,15.755
KIC 9007866,kepler,variable,1.3866358,70.1,4.77,15.755
KIC 4760478,kepler,transit,287.377314,4376.9,18.821,15.756
KIC 3642335,kepler,transit,60.8660974,714.3,4.397,15.757
KIC 7128918,kepler,eclipse,7.11879848,107665.0,4.11282,15.758
KIC 8570333,kepler,transit,84.5733346,891.6,5.762,15.758
KIC 7052511,kepler,blend,0.821472455,127.1,2.433,15.758
KIC 9336200,kepler,transit,1.755843555,386.0,1.9425,15.758
KIC 6615511,kepler,transit,25.1593389,358.1,5.198,15.759
KIC 8125580,kepler,transit,17.31711739,1473.0,3.1518,15.759
KIC 10686864,kepler,transit,2.97041801,530.7,2.2369,15.759
KIC 7605093,kepler,transit,0.634003002,316.9,0.9207,15.76
KIC 8885673,kepler,blend,1.228721184,465.6,1.041,15.76
KIC 2716801,kepler,transit,42.5217006,685.6,5.723,15.761
KIC 4548162,kepler,variable,10.0102876,127.1,5.33,15.761
KIC 6445531,kepler,blend,1.71024931,98.6,2.833,15.761
KIC 4832175,kepler,blend,0.947738312,202.2,1.206,15.761
KIC 2437897,kepler,blend,1.65320144,132.1,1.525,15.762
KIC 8612847,kepler,transit,14.13175309,1033.0,4.0136,15.762
KIC 4574319,kepler,blend,1.30627214,95.4,5.144,15.762
KIC 2716853,kepler,transit,18.82744023,1006.2,4.664,15.762
KIC 9451127,kepler,eclipse,5.117401517,62929.0,4.3056,15.764
TIC 149126400,tess,false_positive,1.2253159,6006.5175069,3.435758,15.764
KIC 8288947,kepler,transit,3.75574267,417.4,2.2911,15.764
KIC 3544640,kepler,transit,30.8278245,641.3,4.214,15.765
KIC 10068383,kepler,eclipse,7.30497811,10930.0,4.5414,15.765
KIC 6543893,kepler,transit,10.29674097,1011.8,2.7292,15.767
KIC 10535991,kepler,blend,0.93374911,57.8,3.504,15.767
KIC 6436029,kepler,transit,59.4969009,1262.1,5.404,15.768
KIC 5016163,kepler,eclipse,2.6228301,409714.0,7.29719,15.768
KIC 7659389,kepler,transit,3.8259005,857.2,1.8057,15.768
KIC 6862721,kepler,transit,4.88753111,679.6,2.034,15.768
KIC 9892471,kepler,eclipse,8.268081087,71479.3,3.47103,15.768
KIC 10473272,kepler,blend,17.6604653,309.2,2.837,15.768
KIC 7116519,kepler,blend,0.56676437,76.5,2.326,15.77
KIC 8753896,kepler,transit,14.5123622,355.8,4.163,15.77
KIC 11303811,kepler,variable,1.705780649,15498.0,1.6271,15.77
KIC 8044600,kepler,blend,4.1083812,352.8,3.279,15.771
KIC 9674608,kepler,eclipse,2.972047661,5945.0,1.198,15.772
KIC 6382217,kepler,transit,8.41100305,755.6,2.4553,15.773
KIC 8630788,kepler,transit,14.64613058,593.5,5.688,15.773
KIC 3341982,kepler,variable,514.14221,1491.0,4.153,15.773
KIC 10979716,kepler,eclipse,10.6840477,81901.0,3.515,15.774
KIC 9636135,kepler,transit,5.83376197,532.9,3.9988,15.776
KIC 7870390,kepler,transit,20.09017037,1432.1,4.154,15.777
KIC 10264202,kepler,eclipse,0.517573708,87205.0,2.23102,15.777
KIC 5264304,kepler,eclipse,120.58167178,192896.0,8.2904,15.777
KIC 6593968,kepler,variable,23.19923256,,2.09,15.778
KIC 3749978,kepler,transit,28.5057217,755.8,6.324,15.778
KIC 10734441,kepler,variable,247.47724314,,7.6,15.78
KIC 7025540,kepler,eclipse,2.148219541,457844.0,2.94091,15.783
KIC 2854948,kepler,eclipse,0.97430309,34976.0,2.1088,15.783
KIC 10583066,kepler,transit,6.02930329,1912.7,1.5821,15.784
KIC 9664142,kepler,transit,13.5631157,336.4,5.438,15.785
KIC 7008149,kepler,blend,0.51554111,,0.87,15.786
KIC 9959589,kepler,blend,1.332557603,225.3,6.043,15.787
KIC 10340228,kepler,blend,0.93371313,66.0,2.971,15.788
KIC 10485250,kepler,eclipse,16.46983774,10478.9,9.4378,15.788
KIC 9875101,kepler,variable,212.771978,1239.0,2.115,15.788
KIC 5705819,kepler,transit,8.77997349,755.7,3.2201,15.789
KIC 8480582,kepler,transit,18.5010898,421.1,3.179,15.789
KIC 6786348,kepler,transit,26.964501,601.7,3.792,15.789
KIC 11037511,kepler,transit,3.11604194,345.2,1.7763,15.79
KIC 3858757,kepler,blend,25.9534494,528.9,6.001,15.79
KIC 9850912,kepler,blend,8.4804737,337.0,6.157,15.79
KIC 8150320,kepler,transit,4.617490562,575.8,2.2618,15.791
KIC 9579499,kepler,eclipse,7.94671044,6084.4,2.8419,15.791
KIC 12406749,kepler,transit,56.3587987,2559.6,6.927,15.792
KIC 4578594,kepler,eclipse,252.1638623,103788.0,23.92,15.793
KIC 8247771,kepler,transit,1.118547814,234.8,1.5534,15.793
KIC 3542542,kepler,blend,3.47148164,122.7,4.679,15.795
KIC 9886255,kepler,transit,105.9566815,2286.4,6.9988,15.795
KIC 6525193,kepler,blend,1.710279417,228.8,2.252,15.795
KIC 7288306,kepler,transit,96.169569,894.5,7.496,15.796
KIC 9007609,kepler,blend,1.316398648,182.5,1.169,15.797
KIC 9040849,kepler,blend,4.118775582,2647.7,3.76,15.797
KIC 10973583,kepler,eclipse,6.256352128,3289.3,2.3512,15.798
KIC 3443582,kepler,eclipse,1.085965104,10578.7,10.716,15.799
KIC 7381695,kepler,blend,0.948683571,150.9,1.676,15.8
KIC 12644020,kepler,variable,234.524445,876.0,3.9,15.8
KIC 8956206,kepler,blend,99.673478,2496.0,0.968,15.801
KIC 9787239,kepler,transit,0.742957911,843.3,0.6688,15.801
KIC 10744335,kepler,transit,4.59726613,313.0,2.909,15.803
KIC 5077629,kepler,eclipse,7.91936937,15148.1,3.3148,15.805
KIC 9715631,kepler,transit,425.483539,996.6,17.856,15.807
KIC 10341917,kepler,blend,0.93375241,518.0,6.352,15.807
KIC 6522824,kepler,blend,17.4453133,327.7,5.14,15.807
KIC 4150390,kepler,eclipse,55.25178622,39873.6,6.094,15.807
KIC 6359320,kepler,transit,8.1280933,224.1,3.727,15.808
KIC 5289854,kepler,transit,9.69501146,515.2,2.75,15.809
KIC 9092504,kepler,transit,0.962864171,303.5,1.6802,15.81
KIC 5269467,kepler,transit,33.8677783,894.8,3.72,15.81
KIC 11601357,kepler,variable,3.55027051,212.7,1.879,15.81
KIC 7033713,kepler,blend,2.19642864,99.5,4.933,15.811
KIC 5219234,kepler,transit,16.73869035,996.8,2.398,15.812
KIC 5020034,kepler,eclipse,2.119107262,124646.0,7.5384,15.812
KIC 5700900,kepler,variable,379.08202,1609.1,33.87,15.813
KIC 8039892,kepler,transit,5.007316661,6932.3,4.2362,15.813
KIC 9112931,kepler,transit,10.71253475,1198.6,2.7186,15.813
KIC 8483366,kepler,variable,392.49728,1062.0,10.53,15.814
KIC 6527229,kepler,eclipse,200.79976002,92642.0,7.6419,15.814
KIC 7671594,kepler,eclipse,0.705174384,375227.0,1.11196,15.815
KIC 11912916,kepler,blend,3.74788322,242.6,3.45,15.817
KIC 9656252,kepler,transit,16.92342126,1125.3,4.1864,15.818
KIC 10922659,kepler,transit,31.2543238,438.0,5.662,15.82
KIC 6200529,kepler,variable,374.92478,610.0,18.05,15.822
KIC 8758204,kepler,transit,159.388788,1033.0,8.432,15.822
KIC 8483258,kepler,variable,372.16478,2074.0,11.288,15.823
KIC 8866137,kepler,transit,33.4178173,1166.8,4.645,15.824
KIC 10471204,kepler,blend,0.93371631,61.3,4.344,15.824
KIC 10538176,kepler,transit,12.69905011,797.4,2.9899,15.824
KIC 10191070,kepler,blend,1.213745575,2012.2,5.5835,15.825
KIC 3645438,kepler,transit,7.298142,370.5,3.024,15.825
KIC 2140389,kepler,blend,0.967427812,9127.8,5.8883,15.826
KIC 8676148,kepler,transit,28.6253502,652.7,4.551,15.826
KIC 9156957,kepler,blend,3.6673005,144.9,3.373,15.826
KIC 6891637,kepler,blend,1.752553762,414.7,3.877,15.828
KIC 5110423,kepler,blend,2.685223546,5494.6,4.0632,15.828
KIC 7778767,kepler,transit,13.0313583,573.3,4.521,15.829
KIC 6364307,kepler,blend,5.2435703,228.5,15.864,15.829
KIC 4245933,kepler,blend,11.2580745,713.3,23.516,15.83
KIC 5796185,kepler,eclipse,42.559265547,207990.0,3.36626,15.831
KIC 7347246,kepler,transit,86.1160885,875.2,6.058,15.831
KIC 12403968,kepler,blend,0.589753355,216.0,0.606,15.832
KIC 5602588,kepler,transit,11.01819178,545.7,4.635,15.832
KIC 3344427,kepler,variable,1.303570451,332340.0,2.28163,15.832
KIC 9705620,kepler,variable,95.254421,465.4,3.379,15.833
KIC 7672097,kepler,transit,7.97033985,490.8,2.6675,15.833
KIC 5467113,kepler,eclipse,2.845746618,557741.0,13.0719,15.833
KIC 7439316,kepler,transit,2.617028373,499.4,2.046,15.835
KIC 6531143,kepler,variable,19.4444573,182.3,5.509,15.835
KIC 5396122,kepler,eclipse,15.44428875,3596.2,2.0791,15.838
KIC 5609593,kepler,transit,136.205112,1209.3,5.568,15.839
KIC 6058875,kepler,eclipse,0.56493412,252639.0,2.57621,15.839
KIC 9278553,kepler,eclipse,18.610092584,50833.5,4.98308,15.84
KIC 9838761,kepler,blend,1.33254428,162.2,3.122,15.84
KIC 11129738,kepler,transit,2.613020421,599.7,1.9588,15.84
KIC 4540508,kepler,variable,362.1273,1098.0,6.719,15.84
KIC 10910878,kepler,transit,6.252962249,1036.9,2.5819,15.841
KIC 3554031,kepler,transit,8.70798309,1419.6,2.4904,15.842
KIC 6962109,kepler,transit,17.13263125,850.2,3.0555,15.842
KIC 3838486,kepler,blend,2.99025443,589.2,5.414,15.842
KIC 8331612,kepler,transit,13.8353959,818.0,4.961,15.842
KIC 9271739,kepler,variable,575.95408,1210.0,8.618,15.843
KIC 9455556,kepler,transit,6.62643441,814.6,3.1752,15.843
KIC 9334289,kepler,transit,18.74649011,796.8,3.895,15.843
KIC 9274431,kepler,variable,117.844963,1043.0,1.951,15.844
KIC 12505076,kepler,transit,11.92979348,709.3,6.152,15.844
KIC 7013923,kepler,blend,2.21396079,119.4,3.452,15.844
KIC 5895588,kepler,blend,0.849277809,690.8,3.137,15.845
KIC 9386171,kepler,variable,381.18654,985.0,9.73,15.845
KIC 6195792,kepler,variable,36.4772788,463.0,2.092,15.846
KIC 7455287,kepler,transit,8.01078456,1333.6,2.312,15.847
KIC 10604335,kepler,transit,11.00817635,1462.5,2.013,15.847
KIC 8078502,kepler,transit,37.8862977,672.2,5.218,15.848
KIC 5775090,kepler,variable,432.96732,866.0,10.85,15.848
KIC 10328458,kepler,transit,2.352273912,318.6,1.7389,15.848
KIC 6435936,kepler,transit,56.0560754,1626.0,4.685,15.849
KIC 9100953,kepler,transit,44.9851885,617.8,4.164,15.85
KIC 3861611,kepler,blend,3.84933401,503.9,2.299,15.851
KIC 11662440,kepler,eclipse,13.639480425,81103.0,3.12422,15.852
KIC 6973796,kepler,eclipse,115.9943364,37571.0,2.4136,15.852
KIC 3444588,kepler,transit,0.928310036,376.2,1.1899,15.854
KIC 7184556,kepler,variable,93.6452481,,2.12,15.854
KIC 8183389,kepler,eclipse,32.440339204,287602.0,4.50984,15.854
KIC 5792202,kepler,transit,31.33046135,5073.8,5.176,15.855
KIC 12066569,kepler,transit,49.2768448,1132.9,3.787,15.855
KIC 5531953,kepler,transit,1.992812339,314.8,2.066,15.855
KIC 3234843,kepler,transit,10.61368712,559.8,3.498,15.855
KIC 12418891,kepler,blend,0.760941405,186.6,1.773,15.855
TIC 4294779,tess,false_positive,0.3438892,24850.3953805,0.9696069,15.8552
KIC 8526387,kepler,blend,0.772803664,290.2,1.368,15.856
KIC 8463346,kepler,transit,16.79716262,1023.8,3.83,15.856
KIC 10189523,kepler,variable,1.013922622,34957.0,1.6393,15.856
KIC 8547525,kepler,variable,485.57785,853.0,6.67,15.857
KIC 6436505,kepler,variable,24.7222403,290.1,4.53,15.857
KIC 6880517,kepler,transit,65.6491001,983.9,7.298,15.858
KIC 9881077,kepler,transit,24.4004378,860.5,2.987,15.858
KIC 3654950,kepler,eclipse,4.067371428,63446.7,5.8962,15.858
KIC 11821363,kepler,transit,8.19596647,792.8,2.824,15.858
KIC 8379705,kepler,transit,11.1296971,371.0,2.942,15.859
KIC 7373451,kepler,transit,21.02250608,1772.5,4.1072,15.859
KIC 7183745,kepler,transit,28.4750006,763.8,4.718,15.86
KIC 10332789,kepler,eclipse,18.74072534,125477.0,5.19791,15.861
KIC 10682541,kepler,transit,4.99677968,934.7,2.1717,15.861
KIC 6525185,kepler,blend,1.71030803,216.0,2.718,15.862
KIC 6364200,kepler,blend,5.2441517,90.1,9.69,15.862
KIC 4263293,kepler,transit,8.45746636,1320.3,2.2906,15.862
KIC 8106973,kepler,eclipse,439.1076969,69792.0,26.2259,15.862
KIC 6128027,kepler,eclipse,5.455766383,104538.0,2.8923,15.863
KIC 5217574,kepler,blend,0.89486317,172.0,2.657,15.863
KIC 8356054,kepler,eclipse,17.081202417,134143.0,7.20617,15.863
KIC 9777724,kepler,blend,1.33258458,127.0,3.222,15.865
KIC 9850966,kepler,blend,8.480305,304.2,6.19,15.866
KIC 6527050,kepler,variable,0.87985197,,1.3,15.867
KIC 4915638,kepler,transit,8.63050092,325.8,3.144,15.868
KIC 11465950,kepler,transit,16.0573291,575.0,3.546,15.869
KIC 7777365,kepler,blend,0.88512187,136.0,3.349,15.871
KIC 7192680,kepler,variable,114.25041494,,2.11,15.872
KIC 9845931,kepler,blend,61.224558,544.2,4.103,15.873
KIC 4175630,kepler,transit,28.227413,1113.4,5.782,15.873
KIC 8545603,kepler,variable,55.884827,497.6,2.283,15.873
KIC 8459663,kepler,transit,174.510276,1530.0,6.689,15.873
KIC 4819158,kepler,variable,328.84846,901.0,5.45,15.876
KIC 8108450,kepler,variable,386.78734,743.7,15.51,15.876
KIC 7385387,kepler,blend,1.65546056,125.1,3.52,15.876
KIC 11519187,kepler,transit,2.440839436,509.5,0.968,15.877
KIC 7270230,kepler,eclipse,6.998099523,20285.0,2.0488,15.877
KIC 6186964,kepler,transit,2.164570593,525.1,1.2862,15.877
KIC 4913852,kepler,transit,8.11437482,1558.0,2.2736,15.877
KIC 8256044,kepler,eclipse,16.371883638,65927.0,3.44467,15.879
KIC 6199716,kepler,blend,0.805267592,146.6,0.887,15.881
KIC 7216284,kepler,transit,6.69958851,253.7,2.831,15.883
KIC 8223655,kepler,blend,280.1604956,12946.0,2.8637,15.884
KIC 8557246,kepler,variable,246.87131,433.6,10.69,15.884
KIC 10862284,kepler,blend,9.1447861,268.8,5.422,15.884
KIC 6525398,kepler,variable,252.04444,1502.0,5.13,15.884
KIC 6696580,kepler,transit,77.086191,942.8,4.77,15.886
KIC 6149553,kepler,variable,56.86716792,,4.23,15.886
KIC 7207061,kepler,transit,15.94248453,1093.7,3.4894,15.886
KIC 7512982,kepler,transit,20.38174802,1597.1,3.7922,15.887
KIC 5599774,kepler,transit,8.49640437,834.0,2.2128,15.888
KIC 7816665,kepler,blend,4.29258258,369.6,3.069,15.888
KIC 2439243,kepler,transit,26.0203329,1164.4,4.965,15.889
KIC 4381429,kepler,transit,16.473474,470.5,4.201,15.889
KIC 9153570,kepler,transit,3.81371423,281.0,1.973,15.89
KIC 6679504,kepler,variable,0.798467681,120.7,0.86,15.89
KIC 11757451,kepler,transit,177.668663,901.4,9.298,15.891
KIC 5817613,kepler,blend,4.2058608,182.0,7.39,15.892
KIC 6294819,kepler,transit,0.675650404,200.7,1.8261,15.892
KIC 10075409,kepler,variable,360.33012,1022.0,15.16,15.892
KIC 8256453,kepler,eclipse,1.347512632,2651.8,1.9817,15.894
KIC 12004689,kepler,blend,2.5212708,163.3,2.706,15.894
KIC 9011874,kepler,variable,361.54561249,,25.28,15.894
KIC 9216231,kepler,variable,616.34132,1287.0,12.724,15.894
KIC 7593110,kepler,eclipse,3.549386251,50664.0,2.4342,15.895
KIC 6612284,kepler,blend,1.245353252,224.2,2.152,15.895
TIC 268914377,tess,false_positive,2.1538959,96363.0926604,2.1776943,15.8953
KIC 6516874,kepler,variable,0.916326699,96384.0,3.1427,15.896
KIC 8244173,kepler,eclipse,1.092066399,401890.0,2.97608,15.896
KIC 6592335,kepler,transit,0.824000125,183.1,0.855,15.896
KIC 8180020,kepler,eclipse,5.803127153,58570.0,4.9041,15.896
KIC 3327993,kepler,blend,2.11552348,359.2,6.712,15.897
KIC 7211141,kepler,transit,51.92920654,3425.8,5.2637,15.897
KIC 9269281,kepler,transit,5.82348911,888.7,2.2441,15.898
KIC 5175986,kepler,transit,0.868386354,488.5,1.066,15.898
KIC 6604328,kepler,transit,31.0033072,645.2,5.253,15.898
KIC 5869272,kepler,variable,186.59466,685.0,16.57,15.899
KIC 11705004,kepler,transit,9.03326435,610.7,2.857,15.901
KIC 6182508,kepler,variable,85.9770426,1064.0,1.919,15.901
KIC 10404545,kepler,variable,350.34114,1363.8,16.97,15.901
KIC 9965206,kepler,eclipse,16.227548674,192688.0,5.08666,15.901
KIC 4245861,kepler,blend,11.2582311,300.4,16.89,15.902
KIC 5436338,kepler,transit,6.30922043,691.2,1.3251,15.906
KIC 9034103,kepler,transit,7.13969705,512.9,3.981,15.906
KIC 3859042,kepler,blend,25.94947,238.3,15.7,15.908
KIC 7960980,kepler,transit,9.98970266,988.4,3.7,15.909
KIC 10728219,kepler,eclipse,3.371796653,366901.0,3.4421,15.909
KIC 10843203,kepler,eclipse,4.429633087,6120.1,3.0257,15.91
KIC 10842192,kepler,transit,9.33648141,885.4,2.5449,15.911
KIC 4067925,kepler,transit,24.2204192,806.3,3.271,15.911
KIC 7697568,kepler,eclipse,22.84156293,2940.7,2.5997,15.911
KIC 5209845,kepler,transit,11.95401876,855.9,2.656,15.911
KIC 7674050,kepler,eclipse,472.2265706,156143.0,4.8732,15.911
KIC 12453581,kepler,transit,11.94019101,631.7,2.866,15.912
KIC 5802292,kepler,blend,1.208528832,180.8,1.336,15.912
KIC 3329985,kepler,variable,146.355097,820.0,5.034,15.913
KIC 6285397,kepler,blend,5.2438269,128.6,8.235,15.914
KIC 3546060,kepler,transit,9.69310837,1130.7,2.734,15.914
KIC 8804937,kepler,variable,181.3537,455.0,16.19,15.914
KIC 5444334,kepler,blend,0.759763198,202.5,3.083,15.916
KIC 9640931,kepler,blend,2.17815196,245.0,2.445,15.916
KIC 7117513,kepler,blend,0.566797474,98.8,2.708,15.916
KIC 8307354,kepler,variable,320.56794551,898.9,15.3614,15.916
KIC 6032318,kepler,variable,235.20613,642.0,6.989,15.917
KIC 9825174,kepler,transit,0.740926358,195.5,1.0163,15.918
KIC 3330684,kepler,blend,1.26132769,109.7,1.244,15.918
KIC 6129524,kepler,transit,0.88184263,249.9,1.3117,15.919
KIC 8561063,kepler,transit,0.453287416,1461.5,0.4445,15.92
KIC 5872139,kepler,variable,375.17737,1230.0,20.52,15.92
KIC 8546464,kepler,variable,253.652263,26456.0,3.85,15.921
KIC 11497958,kepler,transit,10.8644095,748.7,1.853,15.921
KIC 1995519,kepler,transit,19.9401211,758.9,4.283,15.922
KIC 11650401,kepler,transit,3.94660745,309.4,2.705,15.923
KIC 8244295,kepler,blend,1.09206792,105.9,1.646,15.924
KIC 3544694,kepler,eclipse,1.922862476,101272.0,3.4594,15.925
KIC 10341787,kepler,blend,0.93373716,144.9,5.015,15.926
KIC 5650314,kepler,blend,1.070272827,9886.5,4.2844,15.926
KIC 6227560,kepler,eclipse,2.401751509,25044.0,2.0835,15.927
KIC 7692093,kepler,variable,91.172033,368.5,6.676,15.927
KIC 9602775,kepler,blend,3.5564279,131.4,6.998,15.927
KIC 3428468,kepler,eclipse,114.90862419,196112.0,7.66397,15.927
KIC 5876805,kepler,eclipse,18.173045009,69911.3,10.9113,15.927
KIC 5899544,kepler,blend,1.739428983,5897.4,2.4894,15.929
KIC 4902030,kepler,eclipse,0.878803439,410723.0,2.74503,15.929
KIC 12208887,kepler,eclipse,53.501860974,456778.0,5.25334,15.929
KIC 5181804,kepler,eclipse,4.350460215,50424.0,2.5276,15.929
KIC 8110767,kepler,transit,20.49041,661.8,4.369,15.93
KIC 8874090,kepler,transit,13.32389352,781.3,3.2208,15.931
KIC 11768142,kepler,transit,38.0970717,913.3,4.307,15.931
KIC 6615600,kepler,blend,2.19509634,227.7,1.796,15.933
KIC 6936909,kepler,transit,3.546531809,442.7,2.2746,15.934
KIC 7811537,kepler,variable,16.9341628,207.8,3.94,15.934
KIC 8081905,kepler,transit,3.27645723,323.0,2.219,15.934
KIC 9837685,kepler,transit,13.71218522,786.7,2.437,15.935
KIC 5564247,kepler,blend,1.727177258,347.4,2.081,15.935
KIC 3102000,kepler,eclipse,57.0599992,66168.0,7.463,15.936
KIC 8179325,kepler,blend,3.17275711,313.2,5.404,15.936
KIC 4770365,kepler,transit,4.72941177,434.3,2.234,15.937
KIC 11923270,kepler,transit,11.59822233,2804.5,2.5237,15.937
KIC 8175131,kepler,blend,4.27121961,966.7,2.9283,15.938
KIC 8495415,kepler,blend,2.237180102,493.8,1.4734,15.938
KIC 9945370,kepler,transit,37.9456138,1032.9,4.093,15.939
KIC 7767733,kepler,eclipse,25.19830439,73834.2,5.1942,15.94
KIC 4077767,kepler,variable,168.77118,2045.0,2.263,15.941
KIC 10489345,kepler,transit,1.003931703,491.1,1.4361,15.942
KIC 8892721,kepler,blend,61.4913415,3692.4,9.627,15.943
KIC 9597095,kepler,eclipse,2.745640575,45264.7,3.04508,15.945
KIC 8151055,kepler,transit,29.9632816,893.2,2.6,15.947
KIC 8938937,kepler,variable,37.1083458,366.5,4.112,15.948
KIC 8346392,kepler,transit,5.72812616,643.4,2.0295,15.95
KIC 4164994,kepler,transit,10.50682978,13355.5,3.7769,15.95
